month,gc_id,fmv,segment,manufacturer,model_name,model_number,condition,region,launch_year,thermalDesignPower,capacity,type,clockSpeed,fill_method,gap_filled,is_synthetic,capacity_gb,tdp_w,clock_mhz,gpu_tier_flag,gpu_type_enc,manufacturer_enc,condition_enc,fmv_lag_1m,fmv_lag_2m,fmv_lag_3m,fmv_lag_6m,fmv_lag_12m,roll_mean_3m,roll_std_3m,roll_mean_6m,roll_std_6m,roll_mean_12m,roll_std_12m,mom_1m,mom_3m,mom_6m,mom_12m,vol_ratio_3_6,pct_from_roll_mean_12,trend_slope_pct,trend_r2,month_sin,month_cos,months_elapsed,fmv_lead_4m,ea2_ai_demand_index,ea2_major_gpu_launch,ea2_datacenter_expansion,ea1_supply_pressure_index,ea3_new_export_control,ea3_new_tariff_action,ea3_policy_risk_index,ea1_dram_shortage_active
2025-10-01,191447,34.57181151,GPU,Nvidia,Tesla,K20X,Used,US,,,6GB,GDDR5,,akima,False,False,6.0,,,0,2,1,2,46.99703852,48.64881522,23.22495,21.79736959,46.99667411,39.62360124666666,14.22564281848161,31.599442815,12.617623434531888,35.37904249166667,14.728767863044704,-26.438319096877414,48.856344190192026,58.60542882137736,-26.437748703064546,1.1274423343106672,-2.281664298452401,-0.813844,0.004989,-0.8660254037844386,0.5000000000000001,46.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01,191447,21.1999,GPU,Nvidia,Tesla,K20X,Used,US,,,6GB,GDDR5,,akima,False,False,6.0,,,0,2,1,2,34.57181151,46.99703852,48.64881522,24.79597642,55.50794118,43.40588841666667,7.69498392859542,33.72851646833333,11.675433303317579,34.343637275,14.267318408561637,-38.678654446939056,-56.4225769854216,-14.502661073267786,-61.807446737659745,0.6590748050788734,-38.271244160174646,0.562122,0.002401,-0.5000000000000004,0.8660254037844384,47.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-01,191447,21.1999,GPU,Nvidia,Tesla,K20X,Used,US,,,6GB,GDDR5,,akima,False,False,6.0,,,0,2,1,2,21.1999,34.57181151,46.99703852,24.13250714,36.00153054,34.25625001,12.90146399639313,33.129170398333336,12.301214401243918,31.48463384333333,13.023975732149266,0.0,-54.89098745875616,-12.152103065740572,-41.113892431752156,1.048795962379821,-32.66588360058397,-0.04387,1.3e-05,-2.4492935982947064e-16,1.0,48.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01,191447,20.99116667,GPU,Nvidia,Tesla,K20X,Used,US,,,6GB,GDDR5,,akima,False,False,6.0,,,0,2,1,2,21.1999,21.1999,34.57181151,23.22495,19.291,25.657203836666667,7.7202767098782985,32.64040254166667,12.779151435625902,30.25116463166667,13.256145818223455,-0.9845958235652152,-39.28242185420848,-9.618032891351769,8.813263542584604,0.6041306223475528,-30.610385003073176,-2.854666,0.056704,0.49999999999999994,0.8660254037844387,49.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-01,191450,47.41960751185317,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,,,,,,,,,,,,,,,,,,,,-2.4492935982947064e-16,1.0,0.0,46.98035964051776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,191450,47.30979547396296,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,47.41960751185317,,,,,,,,,,,-0.23157517249118298,,,,,,,,0.49999999999999994,0.8660254037844387,1.0,46.8705477203436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-01,191450,47.19998349546513,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,47.30979547396296,47.41960751185317,,,,47.36470149290807,0.07764883664808778,,,,,-0.23211256230912802,,,,,,,,0.8660254037844386,0.5000000000000001,2.0,46.76073577229406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-01,191450,47.09017155790031,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,47.19998349546513,47.30979547396296,47.41960751185317,,,47.30979549376042,0.10981200819402437,,,,,-0.2326524914471051,-0.6947251806555199,,,,,-0.232382,1.0,1.0,6.123233995736766e-17,3.0,46.65092376933567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01,191450,46.98035964051776,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,47.09017155790031,47.19998349546513,47.30979547396296,,,47.19998350910947,0.10981195803133545,,,,,-0.23319498262505123,-0.6963374712251724,,,,,-0.232653,1.0,0.8660254037844387,-0.4999999999999998,4.0,46.54111168269354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-01,191450,46.8705477203436,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,46.98035964051776,47.09017155790031,47.19998349546513,,,47.09017156462773,0.10981192747370298,47.199983535939865,0.17362796325023613,,,-0.23374005864240655,-0.6979573947376139,,,0.6324553108731674,,-0.232923,1.0,0.49999999999999994,-0.8660254037844387,5.0,46.43129948210781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,191450,46.76073577229406,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,46.8705477203436,46.98035964051776,47.09017155790031,47.41960751185317,,46.98035963958723,0.1098119187783757,47.14507756667382,0.2054393547113199,,,-0.23428774228272387,-0.6995850189273289,-1.3894500062962667,,0.5345223116217516,,-0.233195,1.0,1.2246467991473532e-16,-1.0,6.0,46.3214871361372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,191450,46.65092376933567,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,46.76073577229406,46.8705477203436,46.98035964051776,47.30979547396296,,46.87054771105181,0.10981193411187491,47.035265610080636,0.20543932026900835,,,-0.23483805621266063,-0.7012204114716369,-1.3926750222158502,,0.5345224758730894,,-0.233467,1.0,-0.4999999999999997,-0.8660254037844388,7.0,46.21167461250766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,191450,46.54111168269354,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,46.65092376933567,46.76073577229406,46.8705477203436,47.19998349546513,,46.760735753991106,0.10981197550399838,46.925453659309426,0.20543932863688902,,,-0.23539102287682967,-0.7028636396904653,-1.3959153456799323,,0.5345226555821229,,-0.23374,1.0,-0.8660254037844384,-0.5000000000000004,8.0,46.10186187850256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,191450,46.43129948210781,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,46.54111168269354,46.65092376933567,46.76073577229406,47.09017155790031,,46.65092374144109,0.10981204480030193,46.815641690514155,0.20543938369215234,,,-0.23594666439084033,-0.7045147702347432,-1.399171109373376,,0.5345228496443192,,-0.234014,1.0,-1.0,-1.8369701987210297e-16,9.0,45.99204890139006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,191450,46.3214871361372,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,46.43129948210781,46.54111168269354,46.65092376933567,46.98035964051776,,46.54111164471234,0.10981214361398232,46.70582967788207,0.20543948901066544,,,-0.23650500243467265,-0.7061738687691554,-1.4024424449325057,,0.534523056608077,,-0.234288,1.0,-0.8660254037844386,0.5000000000000001,10.0,45.88223564888185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,191450,46.21167461250766,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,46.3214871361372,46.43129948210781,46.54111168269354,46.8705477203436,,46.43129943364619,0.10981227327823453,46.59601759381865,0.20543964777854368,46.87054756751011,0.36420522347888057,-0.23706605814879378,-0.7078409996561952,-1.4057294823332511,,0.534523274672901,-1.4057291608412337,-0.234563,1.0,-0.5000000000000004,0.8660254037844384,11.0,45.772422089616384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,191450,46.10186187850256,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,46.21167461250766,46.3214871361372,46.43129948210781,46.76073577229406,47.41960751185317,46.32148707691755,0.10981243480015344,46.48620540917932,0.20543986270366962,46.81564148792657,0.39593294749396857,-0.2376298520360809,-0.7095162256490317,-1.409032349276862,-2.778904555507389,0.5345235016952333,-1.5246605338262589,-0.235114,1.0,-2.4492935982947064e-16,1.0,12.0,45.66260819365883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,191450,45.99204890139006,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,46.10186187850256,46.21167461250766,46.3214871361372,46.65092376933567,47.30979547396296,46.21167454238247,0.10981262881741474,46.376393093547414,0.2054401359291911,46.705829351814025,0.39593316675975193,-0.23819640387171548,-0.7111996076009652,-1.4123511705864567,-2.785356730823574,0.5345237352026664,-1.5282470311090586,-0.235669,1.0,0.49999999999999994,0.8660254037844387,13.0,45.55279393300898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,191450,45.88223564888185,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,45.99204890139006,46.10186187850256,46.21167461250766,46.54111168269354,47.19998349546513,46.10186179746677,0.10981285555890907,46.26658061555647,0.20544046895112292,46.596017137432945,0.3959334865537821,-0.23876573262403555,-0.712891204199384,-1.415686067629307,-2.791839634244553,0.534523972416725,-1.5318508585096968,-0.236226,1.0,0.8660254037844386,0.5000000000000001,14.0,45.44297928210753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,191450,45.772422089616384,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,45.88223564888185,45.99204890139006,46.10186187850256,46.43129948210781,47.09017155790031,45.992048809591495,0.10981311481047963,46.15676794325452,0.20544086254219776,46.48620481688434,0.39593391165162206,-0.23933785638918792,-0.7145910717323845,-1.419037157780434,-2.7983535092108824,0.5345242102842316,-1.5354721472308708,-0.236785,1.0,1.0,6.123233995736766e-17,14.9,45.33316421833092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,191450,45.66260819365883,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,45.772422089616384,45.88223564888185,45.99204890139006,46.3214871361372,46.98035964051776,45.88223554662943,0.10981340588697658,46.04695504450595,0.20544131668420598,46.376392361194014,0.39593444576195147,-0.2399127923415345,-0.7162992638957477,-1.4224045539426355,-2.8048985936719895,0.5345244455173357,-1.5391110243677513,-0.237348,1.0,0.8660254037844387,-0.4999999999999998,16.0,45.22334872246428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,191450,45.55279393300898,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,45.66260819365883,45.772422089616384,45.88223564888185,46.21167461250766,46.8705477203436,45.77242197738568,0.10981372761166368,45.93714188742623,0.2054418305109583,46.26657974062243,0.39593509137893235,-0.24049055670259945,-0.7180158316477003,-1.4257883641385027,-2.8114751190813747,0.5345246746416923,-1.542767612421424,-0.237913,1.0,0.49999999999999994,-0.8660254037844387,17.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,191450,45.44297928210753,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,45.55279393300898,45.66260819365883,45.772422089616384,46.10186187850256,46.76073577229406,45.662608072094734,0.10981407830387618,45.82732844084311,0.20544240226388244,46.15676692501122,0.39593584964670886,-0.24107116473018886,-0.7197408231180091,-1.4291886911887874,-2.818083309474584,0.5345248940519322,-1.546442028886788,-0.238481,1.0,1.2246467991473532e-16,-1.0,18.0,44.68181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,191450,45.33316421833092,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,45.44297928210753,45.55279393300898,45.66260819365883,45.99204890139006,46.65092376933567,45.552793802925116,0.10981445577584652,45.71751467477728,0.20544302926214433,46.04695388416234,0.39593672023996757,-0.2416546307293821,-0.7214742835773058,-1.4326056324905911,-2.8247233806566796,0.5345251000739665,-1.5501343859293273,-0.239051,1.0,-0.4999999999999997,-0.8660254037844388,19.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,191450,45.22334872246428,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,gp,True,True,12.0,,,0,2,1,2,45.33316421833092,45.44297928210753,45.55279393300898,45.88223564888185,46.54111168269354,45.44297914448248,0.10981485733924573,45.607700560934084,0.20544370788888885,45.93714058824528,0.39593770126437056,-0.2422409680863047,-0.7232162554709376,-1.4360392799072974,-2.831395539525272,0.5345252890326407,-1.5538447901645138,-0.239625,1.0,-0.8660254037844384,-0.5000000000000004,20.0,41.81818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,191450,44.6,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,45.22334872246428,45.33316421833092,45.44297928210753,45.772422089616384,46.43129948210781,45.3331640743009,0.10981527982186168,45.497886073197826,0.20544443359489514,45.82732700822618,0.3959387891804409,-1.3783780725522332,-1.8550264428622953,-2.5614158833913936,-3.944105598021219,0.5345254573234168,-2.678155346057749,-0.28367,0.928105,-1.0,-1.8369701987210297e-16,21.0,43.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,191450,44.68181818,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,44.6,45.22334872246428,45.33316421833092,45.66260819365883,46.3214871361372,45.05217098026507,0.39542231516260395,45.302482391595085,0.3775634674869523,45.67471871805052,0.484910500243002,0.18344883408072388,-1.4367980915559908,-2.147906246395792,-3.5397588840752725,1.0473002533706968,-2.1738514563815556,-0.303823,0.934235,-0.8660254037844386,0.5000000000000001,22.0,34.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,191450,43.4,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,44.68181818,44.6,45.22334872246428,45.55279393300898,46.21167461250766,44.83505563415476,0.33875093426643504,45.13901738931862,0.4019899223441485,45.53807963837243,0.516105993376312,-2.868769070310029,-4.031874626653975,-4.725931709424735,-6.0843382891531235,0.8426851406897365,-4.695146688993863,-0.419327,0.807767,-0.5000000000000004,0.8660254037844384,23.0,69.65323529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,191450,41.81818182,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,43.4,44.68181818,44.6,45.44297928210753,46.10186187850256,44.22727272666666,0.717606212946606,44.78021840048379,0.7600696881526195,45.30377342066345,0.7621071785365253,-3.644742350230412,-6.237260493273544,-7.9765841046754105,-9.29177235789701,0.9441321291088153,-7.693821811040665,-0.640214,0.723233,-2.4492935982947064e-16,1.0,24.0,53.7638944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,191450,43.83333333,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,41.81818182,43.4,44.68181818,45.33316421833092,45.99204890139006,43.300000000000004,1.4344348366442465,44.17608549013253,1.3441040831675692,44.94680008245491,1.2199897509675472,4.8188405671818035,-1.8989487996703525,-3.308462831113046,-4.693671238736263,1.067205177491761,-2.477299274725341,-0.632319,0.710331,0.49999999999999994,0.8660254037844387,25.0,48.56046825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,191450,34.1875,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,43.83333333,41.81818182,43.4,45.22334872246428,45.88223564888185,43.01717171666667,1.0607200492843925,43.92611367541071,1.21957462609166,44.766907118172405,1.210974449444495,-22.005703416122113,-21.22695852534562,-24.402988797205815,-25.48859157251386,0.8697459151668768,-23.632204677990508,-1.459783,0.506351,0.8660254037844386,0.5000000000000001,26.0,43.58651515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,191450,69.65323529,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,34.1875,43.83333333,41.81818182,44.6,45.772422089616384,39.946338383333334,5.0880618653942316,42.086805555,4.007399723605639,43.792345814098915,3.239159693292164,103.73889664351003,66.5620843818886,56.17317329596412,52.172928829564924,1.2696666707398663,59.05344643030104,0.972818,0.038711,1.0,6.123233995736766e-17,27.0,43.8714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,191450,53.7638944,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,69.65323529,34.1875,43.83333333,44.68181818,45.66260819365883,49.22468953999999,18.337247237587675,46.26234477,12.077064198919116,45.78241358079754,8.161740993754194,-22.812064398509293,22.65527240476466,20.326111581701966,17.741619514993424,1.518353048022121,17.433508185663072,1.607735,0.100859,0.8660254037844387,-0.4999999999999998,28.0,34.09813158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,191450,48.56046825,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,53.7638944,69.65323529,34.1875,43.4,45.55279393300898,52.534876563333334,17.76478141006022,47.776024140000004,12.404073761976294,46.45752076465931,8.479786783128306,-9.678290994485694,42.041589031078615,11.890479838709677,6.602612172184608,1.4321731514139129,4.526602906757834,1.68423,0.111481,0.49999999999999994,-0.8660254037844387,29.0,37.64977902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,191450,43.58651515,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,48.56046825,53.7638944,69.65323529,41.81818182,45.44297928210753,57.32586598,10.988263579996289,48.636102181666665,12.217467735370139,46.708160291075224,8.495050099805509,-10.2428030026255,-37.42355976929381,4.228623180250923,-4.085260608867003,0.8993896131343776,-6.683297140417873,1.308391,0.066178,1.2246467991473532e-16,-1.0,30.0,38.21169124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,191450,43.8714,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,43.58651515,48.56046825,53.7638944,43.83333333,45.33316421833092,48.63695926666666,5.08912077438782,48.93082440333333,12.040147119771703,46.55345494673293,8.53698594171157,0.6536077707052224,-18.39988436551947,0.08684411407504644,-3.224491922273187,0.42267928487607354,-5.761237162315382,0.970195,0.03595,-0.4999999999999997,-0.8660254037844388,31.0,51.5264125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,191450,34.09813158,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,43.8714,43.58651515,48.56046825,34.1875,45.22334872246428,45.33946113333334,2.793108479571302,48.93716884833333,12.036933428969123,46.43164126187202,8.566359495398416,-22.277083521382956,-29.78211947122236,-0.2614067129798836,-24.60060445930209,0.2320448556148999,-26.562726077916714,-0.173193,0.000937,-0.8660254037844384,-0.5000000000000004,32.0,49.2534563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-01,191450,37.64977902,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,34.09813158,43.8714,43.58651515,69.65323529,44.6,40.51868224333333,5.56218418966534,48.92227411166667,12.05887056621457,45.50453983333333,9.281207555421231,10.415959102237693,-13.620579919200082,-45.946833821507624,-15.583455112107636,0.4612524994877177,-17.26148828688848,-0.939408,0.025358,-1.0,-1.8369701987210297e-16,33.0,46.94753592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01,191450,38.21169124,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,37.64977902,34.09813158,43.8714,53.7638944,44.68181818,38.5397702,4.947045292667275,43.58836473333333,7.122845714179583,44.92535475166667,9.555591230333906,1.4924714955206309,-12.900679622715483,-28.92685385528917,-14.480446865289132,0.6945321422334193,-14.944041174026786,-1.557512,0.065342,-0.8660254037844386,0.5000000000000001,34.0,44.70837395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01,191450,51.5264125,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,38.21169124,37.64977902,34.09813158,48.56046825,43.4,36.65320061333333,2.2305200424052383,40.996330873333335,5.267447807210113,44.38617750666666,9.751121072338357,34.84462693988834,51.11212876608884,6.107734041464896,18.724452764976963,0.4234536580224088,16.086618389837458,-1.024162,0.027933,-0.5000000000000004,0.8660254037844384,35.0,39.61734609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,191450,49.2534563,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,51.5264125,38.21169124,37.64977902,43.58651515,41.81818182,42.46262758666666,7.854494512832983,41.490654915,6.179487669225861,45.06337854833333,9.956428615434929,-4.411244815462356,30.820040866205357,13.001592649693649,17.78000419053132,1.271059177275931,9.298188211016061,-0.980396,0.026247,-2.4492935982947064e-16,1.0,36.0,40.12340826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,191450,46.94753592,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,49.2534563,51.5264125,38.21169124,43.8714,43.83333333,46.330520013333334,7.1223674406624475,42.43514510666666,6.949049203393926,45.682984755,9.96746382468349,-4.681743278999084,22.861706447725382,7.011711319903169,7.104644692555473,1.0249412879655353,2.7681010156885497,-1.051994,0.030639,0.49999999999999994,0.8660254037844387,37.0,42.97374348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,191450,44.70837395,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,46.94753592,49.2534563,51.5264125,34.09813158,34.1875,49.24246824,2.289458066183944,42.94783442666667,7.185654665464067,45.942501637499994,9.955461621950318,-4.7694983903214805,-13.232123524997974,31.11678522650596,30.774037148080446,0.31861509810478555,-2.6862439865326158,-2.274913,0.171785,0.8660254037844386,0.5000000000000001,38.0,44.16291902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,191450,39.61734609,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,44.70837395,46.94753592,49.2534563,37.64977902,69.65323529,46.96978872333333,2.2726228861191275,44.716208155000004,5.730402253543621,46.81924113333333,9.265489827095733,-11.38719083296028,-19.564333011082525,5.2259724259066775,-43.12203026169009,0.39659046356017347,-15.382340398947397,-0.686394,0.033109,1.0,6.123233995736766e-17,39.0,46.636952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,191450,40.12340826,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,39.61734609,44.70837395,46.94753592,38.21169124,53.7638944,43.75775198666667,3.7564188163512693,45.044136,5.284057220467057,44.31625036666667,6.027503394127762,1.2773752407603478,-14.535646070176123,5.0029636427052715,-25.371090193942504,0.710896695403166,-9.4611842653105,-0.083394,0.000593,0.8660254037844387,-0.4999999999999998,40.0,41.46453470635127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,191450,42.97374348,GPU,Nvidia,Tesla,K40,Used,US,,,12GB,GDDR5,,akima,False,False,12.0,,,0,2,1,2,40.12340826,39.61734609,44.70837395,51.5264125,48.56046825,41.483042766666664,2.804656068328792,45.36275550333334,4.8275967791682435,43.17954318833333,5.329638205936874,7.103920986796064,-3.8798782347574057,-16.59861147911277,-11.504676481368147,0.5809631990043733,-0.4766139082011604,0.469783,0.020495,0.49999999999999994,-0.8660254037844387,41.0,35.05716871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
